F1 	 F2 	 num_edges_between 	 s1 	 s2 	 s12 	 s 	 d 
MZ22508325	MZ22502808	0	0.265548	1.000000	0.685930	0.846989	-0.161060	
MZ22528945	MZ22500858	0	1.000000	0.116736	0.112183	0.205062	-0.092879	
MZ22510119	MZ22512093	0	0.210526	1.000000	0.463598	0.736842	-0.273244	
MZ22530098	MZ22505625	0	0.000000	0.245299	0.150779	0.222999	-0.072220	
MZ22519054	MZ22502118	0	0.280403	1.000000	0.554720	0.784121	-0.229401	
MZ22516910	MZ22519774	0	0.750000	0.875000	0.833333	0.833333	0.000000	
MZ22529964	MZ22509437	0	0.000000	0.954195	0.842745	0.848173	-0.005429	
MZ22529721	MZ22513657	0	0.000000	1.000000	0.888889	0.888889	0.000000	
MZ22510001	MZ22501608	75	0.450512	-0.127802	0.964286	-0.045186	1.009471	
MZ22520342	MZ22510451	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22526668	MZ22503815	0	1.000000	0.587556	0.592836	0.649423	-0.056587	
MZ22527103	MZ22500599	0	0.000000	1.000000	0.863636	0.863636	0.000000	
MZ22530974	MZ22515596	0	0.000000	1.000000	0.904762	0.904762	0.000000	
MZ22529733	MZ22512611	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22505276	MZ22500048	205	0.536663	-0.018539	0.092592	0.123489	-0.030897	
MZ22530884	MZ22501823	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22527022	MZ22502157	0	0.378250	0.932753	0.585354	0.747919	-0.162565	
MZ22506124	MZ22508069	0	-0.077963	0.722222	0.540025	0.607910	-0.067885	
MZ22527402	MZ22500733	0	0.699752	0.232327	0.081632	0.349183	-0.267551	
MZ22527661	MZ22505124	0	0.500000	1.000000	0.913043	0.913043	0.000000	
MZ22523582	MZ22511585	6	0.907310	0.952713	1.000000	0.944458	0.055542	
MZ22528426	MZ22511212	0	0.162765	0.997875	0.804148	0.914364	-0.110216	
MZ22521354	MZ22510029	0	0.919121	1.000000	0.911108	0.981618	-0.070510	
MZ22515205	MZ22501852	0	0.562503	1.000000	0.738489	0.858872	-0.120383	
MZ22523692	MZ22505011	39	-0.310710	0.342859	0.552961	0.212145	0.340816	
MZ22530294	MZ22513855	0	-0.500000	0.888889	0.750000	0.750000	-0.000000	
MZ22530881	MZ22500800	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22531185	MZ22505649	0	0.000000	1.000000	0.909091	0.909091	0.000000	
MZ22513492	MZ22510321	0	0.000000	0.892739	0.764710	0.765205	-0.000495	
MZ22525203	MZ22500064	0	0.655481	0.308645	0.029049	0.380902	-0.351853	
MZ22528937	MZ22517337	0	1.000000	0.735513	0.771039	0.773297	-0.002257	
MZ22529697	MZ22507464	0	0.000000	0.968504	0.868318	0.871654	-0.003335	
MZ22527065	MZ22513805	0	-0.037318	0.506010	0.070250	0.375611	-0.305361	
MZ22510171	MZ22517941	0	0.724971	0.680587	0.537355	0.696438	-0.159084	
MZ22530745	MZ22505600	0	0.000000	1.000000	0.894737	0.894737	0.000000	
MZ22529131	MZ22502471	0	0.000000	0.668258	0.566307	0.601432	-0.035125	
MZ22530889	MZ22527809	0	0.000000	0.996108	0.773742	0.774751	-0.001009	
MZ22529811	MZ22503584	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22529702	MZ22521881	8	-1.000000	0.251190	0.750000	0.161819	0.588181	
MZ22530329	MZ22500960	0	0.022943	1.000000	0.805614	0.902294	-0.096681	
MZ22528098	MZ22504057	0	0.975543	1.000000	0.953531	0.997554	-0.044023	
MZ22506391	MZ22501176	1	0.229564	0.928038	0.669324	0.823267	-0.153943	
MZ22529992	MZ22517980	0	0.000000	0.944444	0.850000	0.850000	0.000000	
MZ22524861	MZ22508830	0	0.571429	0.965795	0.849899	0.859620	-0.009721	
MZ22525448	MZ22519308	0	0.191118	0.875000	0.549389	0.712171	-0.162782	
MZ22514465	MZ22517666	0	0.021246	0.675693	0.332413	0.526955	-0.194542	
MZ22525876	MZ22520924	0	0.500000	1.000000	0.875000	0.875000	0.000000	
MZ22530645	MZ22508463	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22527863	MZ22503507	33	0.668571	0.691038	1.000000	0.687828	0.312172	
MZ22527041	MZ22509551	0	-0.299021	1.000000	0.767157	0.814426	-0.047269	
MZ22530395	MZ22521240	0	0.000000	0.936578	0.830897	0.837991	-0.007094	
MZ22528744	MZ22505819	1	-0.500000	0.857616	0.904762	0.728319	0.176443	
MZ22529088	MZ22504910	2	-1.000000	0.967901	0.810277	0.771111	0.039166	
MZ22527102	MZ22505843	0	0.000000	0.359591	0.221900	0.308221	-0.086321	
MZ22531110	MZ22502102	0	0.000000	1.000000	0.904762	0.904762	0.000000	
MZ22531070	MZ22518795	0	0.000000	0.699070	0.602300	0.632492	-0.030192	
MZ22529278	MZ22507284	0	-1.000000	1.000000	0.818182	0.818182	0.000000	
MZ22522529	MZ22506272	0	0.666667	0.894737	0.863636	0.863637	-0.000000	
MZ22527112	MZ22519745	0	0.140974	0.733333	0.332492	0.564088	-0.231596	
MZ22500754	MZ22500756	36	0.057893	0.068358	-0.018159	0.065138	-0.083297	
MZ22530640	MZ22516908	0	-0.500000	1.000000	0.842105	0.842105	0.000000	
MZ22527193	MZ22512498	0	0.635884	0.993423	0.901774	0.942346	-0.040572	
MZ22530658	MZ22527773	0	0.000000	-0.250000	-0.166667	-0.166667	0.000000	
MZ22529782	MZ22515722	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22520691	MZ22529544	0	0.666667	-0.500000	0.000000	0.000000	-0.000000	
MZ22509382	MZ22509421	47	0.398337	0.857115	1.000000	0.704189	0.295811	
MZ22530184	MZ22513174	0	0.500000	1.000000	0.909091	0.909091	0.000000	
MZ22526102	MZ22518024	2	0.474602	0.994595	0.660468	0.808883	-0.148415	
MZ22521943	MZ22514954	20	0.685148	0.931668	0.925926	0.840364	0.085562	
MZ22528844	MZ22503190	0	0.000000	1.000000	0.904762	0.904762	0.000000	
MZ22529092	MZ22504793	0	0.000000	0.154829	0.047150	0.138531	-0.091381	
MZ22530655	MZ22523193	0	0.000000	1.000000	0.894737	0.894737	0.000000	
MZ22527217	MZ22521950	8	0.093128	0.477159	0.529071	0.372423	0.156648	
MZ22525273	MZ22520475	67	0.466936	0.423960	0.826340	0.438285	0.388055	
MZ22529397	MZ22515532	0	0.000000	0.519320	0.473138	0.484699	-0.011561	
MZ22530462	MZ22513679	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22526790	MZ22523853	2	0.439699	0.790848	0.789474	0.716922	0.072552	
MZ22530576	MZ22502978	0	0.000000	0.037372	-0.061080	0.033438	-0.094518	
MZ22527612	MZ22506607	0	1.000000	0.948591	0.949350	0.959767	-0.010417	
MZ22529732	MZ22503604	0	0.000000	1.000000	0.894737	0.894737	0.000000	
MZ22509403	MZ22504243	0	0.013079	0.947368	0.447511	0.647061	-0.199550	
MZ22524977	MZ22500040	0	0.857143	0.177956	0.141267	0.360814	-0.219548	
MZ22510369	MZ22503337	0	-0.045460	0.086304	-0.443773	0.037991	-0.481763	
MZ22523635	MZ22513823	135	-0.098607	0.000271	-0.018022	-0.015179	-0.002843	
MZ22528712	MZ22511783	0	1.000000	0.925531	0.924967	0.935686	-0.010719	
MZ22525022	MZ22501331	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22518356	MZ22520991	0	0.333333	0.882353	0.692308	0.692308	0.000000	
MZ22520745	MZ22511648	23	0.156233	0.653015	0.779309	0.481052	0.298257	
MZ22523815	MZ22513637	35	0.860076	0.850350	0.918005	0.853851	0.064154	
MZ22529381	MZ22502668	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22525368	MZ22523606	109	0.641827	0.587483	0.928980	0.607610	0.321370	
MZ22514028	MZ22505198	0	0.505173	1.000000	0.572297	0.840948	-0.268651	
MZ22528810	MZ22504732	0	0.000000	1.000000	0.894737	0.894737	0.000000	
MZ22520865	MZ22512407	119	0.469130	0.585582	0.720364	0.540793	0.179571	
MZ22526793	MZ22507093	0	0.750000	0.258411	0.269052	0.389501	-0.120449	
MZ22503346	MZ22504532	44	0.132295	0.445780	0.061993	0.335138	-0.273146	
MZ22529176	MZ22509293	0	0.200273	0.449176	0.330783	0.430030	-0.099246	
MZ22526163	MZ22502934	0	1.000000	0.073655	0.210241	0.351558	-0.141317	
MZ22529288	MZ22501246	14	-0.500000	0.371803	0.444535	0.313683	0.130853	
MZ22517242	MZ22502069	4	0.764310	0.940105	0.952381	0.898249	0.054132	
MZ22529991	MZ22525304	0	0.000000	0.812500	0.722222	0.722222	0.000000	
MZ22531045	MZ22501007	0	0.000000	0.105506	-0.004417	0.094400	-0.098817	
MZ22519837	MZ22503215	78	-0.112561	0.364680	0.971506	0.240182	0.731324	
MZ22525080	MZ22512089	0	0.304944	0.853193	0.631614	0.774872	-0.143258	
MZ22527635	MZ22524334	8	0.929924	0.835908	0.960000	0.862232	0.097768	
MZ22521533	MZ22511574	2	0.226290	0.392416	0.046388	0.337041	-0.290653	
MZ22525876	MZ22522913	0	0.500000	0.110140	0.078856	0.290075	-0.211220	
MZ22529671	MZ22502290	0	0.000000	0.995582	0.904651	0.905075	-0.000423	
MZ22528855	MZ22528853	4	0.287488	0.286732	1.000000	0.287110	0.712890	
MZ22513037	MZ22503206	120	0.355154	0.644762	0.964286	0.541331	0.422955	
MZ22529993	MZ22514162	0	0.000000	1.000000	0.894737	0.894737	0.000000	
MZ22527377	MZ22515260	0	0.977014	1.000000	0.975064	0.992612	-0.017547	
MZ22529191	MZ22526118	0	0.000000	0.933333	0.823529	0.823529	0.000000	
MZ22516393	MZ22506171	70	0.522288	0.572717	0.489862	0.554040	-0.064178	
MZ22521022	MZ22500751	6	-0.250000	0.633360	0.567812	0.519378	0.048434	
MZ22527389	MZ22508877	0	0.537455	0.888889	0.544455	0.801031	-0.256575	
MZ22526862	MZ22507996	5	0.518621	0.954222	0.644599	0.802709	-0.158109	
MZ22529645	MZ22500458	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22527376	MZ22501856	0	0.600000	0.429936	0.276105	0.490673	-0.214568	
MZ22524753	MZ22514310	0	0.500000	1.000000	0.904762	0.904762	0.000000	
MZ22530619	MZ22512340	0	-0.500000	1.000000	0.863636	0.863636	0.000000	
MZ22530755	MZ22504765	0	0.000000	1.000000	0.894737	0.894737	0.000000	
MZ22527657	MZ22522966	15	-1.000000	0.575333	0.790815	0.400296	0.390519	
MZ22528622	MZ22510516	34	0.561017	0.296511	1.000000	0.311626	0.688374	
MZ22523929	MZ22508240	0	-0.146467	1.000000	0.727564	0.836219	-0.108655	
MZ22529780	MZ22520817	0	0.483052	0.849882	0.670955	0.813199	-0.142244	
MZ22521009	MZ22517337	0	0.400000	0.735513	0.632185	0.636833	-0.004648	
MZ22527316	MZ22513012	0	-0.333333	0.944444	0.761905	0.761904	0.000000	
MZ22530886	MZ22506438	5	-0.500000	0.175722	0.084658	0.108150	-0.023492	
MZ22530949	MZ22525134	0	0.000000	0.875000	0.700000	0.700000	0.000000	
MZ22524070	MZ22518316	2	0.493483	0.969240	0.833333	0.790831	0.042502	
MZ22525440	MZ22516120	4	0.753955	0.846440	0.784325	0.809446	-0.025121	
MZ22511791	MZ22512218	0	0.800000	0.936856	0.905358	0.907105	-0.001747	
MZ22521183	MZ22502433	12	0.292253	0.698255	0.613130	0.606905	0.006226	
MZ22525877	MZ22519787	0	0.004943	1.000000	0.715869	0.850741	-0.134873	
MZ22528705	MZ22503972	35	0.065545	0.480297	1.000000	0.438822	0.561178	
MZ22526994	MZ22511541	35	0.411585	0.780368	0.759447	0.700198	0.059249	
MZ22529676	MZ22516198	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22527514	MZ22502852	54	0.395139	0.421160	0.578269	0.417612	0.160657	
MZ22530152	MZ22518798	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22529910	MZ22510861	0	0.000000	0.941176	0.800000	0.800000	0.000000	
MZ22529916	MZ22518452	0	0.000000	0.882353	0.789474	0.789474	-0.000000	
MZ22531131	MZ22509291	2	-0.500000	0.975333	0.950000	0.827800	0.122200	
MZ22530844	MZ22511994	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22521510	MZ22500041	90	0.255074	0.371937	0.433090	0.346532	0.086558	
MZ22530258	MZ22520332	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22526238	MZ22509264	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22530969	MZ22514796	0	0.000000	1.000000	0.863636	0.863636	0.000000	
MZ22521293	MZ22503707	13	0.367711	0.653640	0.683652	0.562663	0.120989	
MZ22526801	MZ22514968	0	0.000000	0.941176	0.800000	0.800000	0.000000	
MZ22529820	MZ22526115	0	0.000000	0.991728	0.886411	0.887336	-0.000925	
MZ22528278	MZ22500563	0	0.000000	0.077556	-0.026271	0.069800	-0.096071	
MZ22528668	MZ22516932	0	0.000000	0.705882	0.631579	0.631579	0.000000	
MZ22500467	MZ22511047	0	0.777778	0.798358	0.765344	0.791743	-0.026399	
MZ22521847	MZ22512108	0	0.500000	0.792682	0.672142	0.684281	-0.012139	
MZ22525503	MZ22522151	0	0.000000	0.904834	0.769580	0.775572	-0.005992	
MZ22526402	MZ22501049	0	0.640965	1.000000	0.691218	0.897419	-0.206201	
MZ22523964	MZ22511079	0	0.605530	0.933976	0.750505	0.882116	-0.131611	
MZ22529877	MZ22525803	0	1.000000	0.257624	0.246202	0.371836	-0.125633	
MZ22523244	MZ22510452	9	0.571202	0.835587	0.575338	0.766012	-0.190674	
MZ22528607	MZ22521056	0	1.000000	0.687500	0.722222	0.722222	0.000000	
MZ22530079	MZ22508284	0	0.000000	0.920717	0.825630	0.828645	-0.003015	
MZ22522005	MZ22514787	1	0.808497	0.960971	0.782433	0.914056	-0.131623	
MZ22529108	MZ22521019	2	0.883348	0.016334	0.078542	0.173973	-0.095431	
MZ22526159	MZ22514224	14	0.900372	0.924195	0.901565	0.914666	-0.013101	
MZ22530383	MZ22515343	1	-0.666667	0.653215	0.611111	0.433235	0.177876	
MZ22530367	MZ22510303	0	0.000000	-0.069655	-0.100383	-0.061916	-0.038467	
MZ22526657	MZ22511646	3	0.361230	0.523469	0.239957	0.497852	-0.257895	
MZ22510313	MZ22501350	110	0.415370	0.177690	0.614136	0.250822	0.363314	
MZ22521852	MZ22510939	23	-0.202364	0.386665	0.731838	0.285108	0.446730	
MZ22529239	MZ22518342	0	1.000000	0.108642	0.108213	0.286914	-0.178701	
MZ22524634	MZ22513520	0	0.666667	1.000000	0.916667	0.916667	-0.000000	
MZ22525170	MZ22511211	0	0.500000	1.000000	0.846154	0.846154	0.000000	
MZ22523171	MZ22510129	0	0.222222	0.687500	0.520000	0.520000	0.000000	
MZ22531062	MZ22502544	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22530851	MZ22501098	0	0.000000	0.933869	0.839363	0.840482	-0.001120	
MZ22515579	MZ22505482	4	0.926316	0.973208	0.978498	0.964682	0.013816	
MZ22530469	MZ22513972	0	-0.500000	1.000000	0.850000	0.850000	0.000000	
MZ22522847	MZ22521984	0	0.229775	0.326278	-0.054142	0.294110	-0.348253	
MZ22528794	MZ22503075	0	0.000000	0.847588	0.753856	0.758368	-0.004512	
MZ22528097	MZ22515272	0	0.099850	0.971218	0.767019	0.879495	-0.112476	
MZ22528940	MZ22503531	0	0.000000	0.003059	-0.089935	0.002753	-0.092688	
MZ22527896	MZ22501404	0	0.000000	0.987336	0.796709	0.799272	-0.002563	
MZ22531003	MZ22504951	0	1.000000	0.100900	0.096448	0.190810	-0.094362	
MZ22528711	MZ22500211	19	-0.500000	0.168992	0.116577	0.105278	0.011299	
MZ22526042	MZ22511102	12	0.263602	0.957696	0.960000	0.763350	0.196650	
MZ22527071	MZ22511783	0	0.217857	0.925531	0.669026	0.829030	-0.160004	
MZ22526006	MZ22508840	58	0.516889	0.211793	1.000000	0.291383	0.708617	
MZ22527389	MZ22519983	91	0.537455	0.494375	1.000000	0.505613	0.494387	
MZ22525150	MZ22517300	0	0.900000	0.600000	0.666667	0.666667	0.000000	
MZ22530750	MZ22526621	0	-0.500000	0.400000	0.142857	0.142857	0.000000	
MZ22527195	MZ22508210	0	0.689820	0.937500	0.832796	0.887964	-0.055168	
MZ22528431	MZ22515149	0	0.000000	1.000000	0.888889	0.888889	0.000000	
MZ22529682	MZ22507224	4	-0.500000	0.709355	0.875000	0.558186	0.316814	
MZ22527568	MZ22514529	0	0.000000	1.000000	0.850000	0.850000	0.000000	
MZ22530291	MZ22500758	0	0.000000	0.927256	0.826828	0.834530	-0.007703	
MZ22530600	MZ22505280	0	-0.500000	1.000000	0.857143	0.857143	0.000000	
MZ22529894	MZ22505483	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22516279	MZ22514787	0	0.636215	0.960971	0.668323	0.901924	-0.233601	
MZ22527524	MZ22508660	0	0.666667	0.118720	0.067653	0.196998	-0.129346	
MZ22531186	MZ22520386	0	-0.333333	1.000000	0.809524	0.809524	-0.000000	
MZ22530627	MZ22509657	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22527144	MZ22523230	11	0.832224	0.882631	1.000000	0.872550	0.127450	
MZ22529231	MZ22502494	0	0.000000	1.000000	0.931034	0.931034	0.000000	
MZ22522217	MZ22508992	0	0.384235	1.000000	0.554059	0.827586	-0.273527	
MZ22530968	MZ22519770	0	0.000000	0.722222	0.650000	0.650000	0.000000	
MZ22530345	MZ22510426	0	0.000000	0.948260	0.852748	0.857950	-0.005202	
MZ22527632	MZ22510185	0	-0.600000	0.882353	0.545455	0.545455	-0.000000	
MZ22530038	MZ22523955	0	-0.333333	1.000000	0.789474	0.789474	-0.000000	
MZ22529741	MZ22530769	2	0.279578	-0.500000	0.600000	-0.032253	0.632253	
MZ22530250	MZ22506111	0	0.000000	0.996252	0.900994	0.901371	-0.000377	
MZ22530366	MZ22523066	0	0.000000	0.750000	0.666667	0.666667	0.000000	
MZ22526895	MZ22506449	0	0.000000	0.377637	0.356460	0.363987	-0.007528	
MZ22528432	MZ22504647	0	0.000000	0.445690	0.354355	0.398775	-0.044420	
MZ22528522	MZ22500028	42	-0.113702	0.102404	0.087335	0.083612	0.003723	
MZ22531212	MZ22501554	0	0.000000	1.000000	0.916667	0.916667	0.000000	
MZ22510940	MZ22500385	17	0.122592	0.420443	0.275721	0.337045	-0.061323	
MZ22525812	MZ22513392	0	0.082564	1.000000	0.665961	0.833193	-0.167232	
MZ22512937	MZ22507734	0	0.555556	0.888889	0.777778	0.777778	-0.000000	
MZ22529509	MZ22502727	0	0.000000	0.941176	0.842105	0.842105	0.000000	
MZ22524530	MZ22508224	0	0.000000	0.933333	0.736842	0.736842	0.000000	
MZ22524735	MZ22505386	0	0.500000	1.000000	0.913043	0.913043	0.000000	
MZ22526249	MZ22504672	0	0.334584	1.000000	0.740719	0.820850	-0.080131	
MZ22529636	MZ22505961	12	0.539497	0.551105	0.395999	0.549944	-0.153945	
MZ22529756	MZ22506660	0	0.000000	0.903663	0.804345	0.808541	-0.004196	
MZ22529788	MZ22505782	0	0.000000	0.833333	0.750000	0.750000	0.000000	
MZ22529297	MZ22513226	0	0.000000	1.000000	0.888889	0.888889	0.000000	
MZ22530767	MZ22505296	0	0.000000	1.000000	0.904762	0.904762	0.000000	
MZ22528203	MZ22523160	0	0.000000	0.933059	0.832666	0.839753	-0.007087	
MZ22525632	MZ22512627	0	0.666667	1.000000	0.888889	0.888889	-0.000000	
MZ22517028	MZ22508540	0	-0.371454	1.000000	0.484696	0.615993	-0.131297	
MZ22530326	MZ22501763	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22525812	MZ22511635	0	0.082564	1.000000	0.665961	0.833193	-0.167232	
MZ22527687	MZ22513587	0	0.500000	1.000000	0.900000	0.900000	0.000000	
MZ22502847	MZ22500081	158	0.131919	0.500081	1.000000	0.377360	0.622640	
MZ22522460	MZ22516498	12	0.214016	0.840440	0.727704	0.631632	0.096072	
MZ22520065	MZ22506044	0	0.000000	0.944444	0.809524	0.809523	0.000000	
MZ22529578	MZ22500992	5	-0.500000	0.233241	0.106067	0.163409	-0.057341	
MZ22529485	MZ22506439	0	0.000000	0.616007	0.519631	0.554406	-0.034776	
MZ22525628	MZ22501140	0	0.900000	1.000000	0.964286	0.964286	0.000000	
MZ22526975	MZ22521456	0	0.289497	0.894737	0.755416	0.812204	-0.056789	
MZ22515566	MZ22504166	97	0.011280	0.401289	1.000000	0.287536	0.712464	
MZ22525480	MZ22526285	5	0.867819	0.111117	0.412856	0.244653	0.168204	
MZ22530309	MZ22517442	0	0.974080	0.985254	0.936340	0.983939	-0.047599	
MZ22513986	MZ22504787	0	0.726448	0.870515	0.667754	0.826187	-0.158432	
MZ22524574	MZ22522505	7	0.935013	0.959799	1.000000	0.954411	0.045589	
MZ22527842	MZ22527259	21	0.295481	0.526694	0.225909	0.457330	-0.231421	
MZ22531187	MZ22505552	0	-0.500000	0.947368	0.809524	0.809523	0.000000	
MZ22528754	MZ22503127	0	0.000000	0.944444	0.850000	0.850000	0.000000	
MZ22508479	MZ22500529	37	0.351449	0.502006	0.764270	0.490714	0.273556	
MZ22530062	MZ22513756	0	0.000000	0.400000	0.285714	0.285714	0.000000	
MZ22531101	MZ22513457	0	1.000000	0.882353	0.894737	0.894737	-0.000000	
MZ22510483	MZ22512008	0	0.800000	0.944444	0.892857	0.892857	0.000000	
MZ22513058	MZ22500049	0	0.904762	0.039795	0.240867	0.505546	-0.264680	
MZ22530425	MZ22509940	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22528625	MZ22509519	0	0.000000	0.947368	0.857143	0.857142	0.000000	
MZ22521888	MZ22516711	21	0.497704	0.819706	0.694319	0.717251	-0.022932	
MZ22512310	MZ22512690	0	0.000882	0.750000	0.359837	0.522008	-0.162170	
MZ22527760	MZ22527034	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22526484	MZ22515286	0	1.000000	0.947786	0.946154	0.964103	-0.017949	
MZ22526662	MZ22511096	21	0.860182	0.919122	0.872066	0.903841	-0.031775	
MZ22522010	MZ22508176	50	-0.048739	0.756937	0.961538	0.540024	0.421514	
MZ22518106	MZ22515490	0	0.800000	0.779777	0.779416	0.784833	-0.005417	
MZ22528064	MZ22521745	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22526221	MZ22522307	0	0.500000	0.886692	0.798558	0.809354	-0.010796	
MZ22530518	MZ22504599	0	0.000000	0.921520	0.809828	0.819129	-0.009301	
MZ22520632	MZ22512331	6	0.306816	0.399830	0.649102	0.368825	0.280276	
MZ22528786	MZ22521054	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22530373	MZ22522940	0	-1.000000	1.000000	0.750000	0.750000	0.000000	
MZ22521042	MZ22508099	0	0.746939	0.951230	0.841947	0.880514	-0.038567	
MZ22530175	MZ22520456	0	0.000000	1.000000	0.894737	0.894737	0.000000	
MZ22528079	MZ22506875	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22526976	MZ22525102	0	0.810809	0.917447	0.701984	0.877458	-0.175473	
MZ22531132	MZ22521985	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22525763	MZ22506405	47	0.823177	0.870908	0.964419	0.852803	0.111616	
MZ22527660	MZ22527825	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22522068	MZ22502274	28	0.362921	0.839920	0.892389	0.715485	0.176903	
MZ22529600	MZ22510975	0	0.000000	0.904765	0.804204	0.814288	-0.010084	
MZ22511660	MZ22511277	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22529242	MZ22518875	0	0.163845	0.631458	0.443825	0.584697	-0.140871	
MZ22526499	MZ22526788	0	1.000000	0.500000	0.642857	0.642857	0.000000	
MZ22525485	MZ22524897	0	0.800000	0.583333	0.647059	0.647059	0.000000	
MZ22531240	MZ22521559	0	0.000000	1.000000	0.894737	0.894737	0.000000	
MZ22529296	MZ22515766	0	0.000000	0.888889	0.800000	0.800000	-0.000000	
MZ22530509	MZ22507679	0	-0.500000	1.000000	0.857143	0.857143	0.000000	
MZ22530975	MZ22521981	0	0.000000	0.866667	0.764706	0.764706	-0.000000	
MZ22525461	MZ22500052	72	0.101415	0.059289	-0.045320	0.071084	-0.116404	
MZ22528398	MZ22500137	12	-0.500000	-0.265102	-0.219639	-0.283894	0.064254	
MZ22528180	MZ22509347	0	0.000000	0.849645	0.737420	0.755240	-0.017820	
MZ22528745	MZ22518006	0	1.000000	0.872599	0.884919	0.886010	-0.001090	
MZ22515656	MZ22504493	127	0.382247	0.448278	0.964286	0.424695	0.539590	
MZ22529117	MZ22506886	21	-1.000000	-0.096890	0.067896	-0.191954	0.259850	
MZ22522637	MZ22502021	5	0.437365	0.873263	0.870968	0.817018	0.053950	
MZ22528322	MZ22505133	0	1.000000	0.955612	0.955320	0.960284	-0.004965	
MZ22525034	MZ22522293	51	0.255571	0.145413	0.881316	0.161937	0.719380	
MZ22530531	MZ22511365	1	-0.500000	0.934569	0.784626	0.783562	0.001065	
MZ22530764	MZ22506656	0	0.000000	0.094729	0.001472	0.084758	-0.083286	
MZ22510687	MZ22502858	21	0.793006	0.242433	0.445710	0.446349	-0.000639	
MZ22521165	MZ22500683	8	0.243452	0.021967	0.378894	0.057405	0.321490	
MZ22526127	MZ22519076	7	0.948785	0.957687	1.000000	0.955832	0.044168	
MZ22530442	MZ22522144	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22529332	MZ22506924	11	0.355188	-0.046218	-0.042888	0.042983	-0.085871	
MZ22528677	MZ22525688	0	0.940678	1.000000	0.888348	0.993021	-0.104673	
MZ22530696	MZ22510575	0	-0.333333	0.722222	0.571429	0.571428	0.000000	
MZ22523134	MZ22501730	0	0.000000	0.111232	-0.062777	0.091887	-0.154664	
MZ22528054	MZ22503538	0	0.960356	0.545608	0.473493	0.587083	-0.113590	
MZ22525944	MZ22507890	40	-0.691958	0.726092	1.000000	0.516011	0.483989	
MZ22524300	MZ22514353	0	-0.250000	1.000000	0.736842	0.736842	0.000000	
MZ22527894	MZ22509926	0	1.000000	0.309491	0.302106	0.435038	-0.132932	
